Date,1M,2M,3M,4M,5M,6M,7M,8M,9M,10M,11M,12M,13M,14M,15M,16M,17M,18M,19M,20M,21M,22M,23M,24M,25M,26M,27M,28M,29M,30M,31M,32M,33M,34M,35M,36M,37M,38M,39M,40M,41M,42M,43M,44M,45M,46M,47M,48M,49M,50M,51M,52M,53M,54M,55M,56M,57M,58M,59M,60M
15/02/2016,0.463272583,0.461704026,0.458733625,0.453842015,0.447253305,0.439594007,0.431534575,0.423621572,0.416257151,0.409707292,0.404133259,0.39962767,0.396164939,0.393636832,0.391939864,0.390980081,0.390670257,0.390928023,0.391675367,0.392845258,0.394386123,0.396258922,0.398434419,0.400891146,0.403613732,0.406590417,0.409811032,0.413266578,0.416949027,0.420851162,0.42496644,0.429288895,0.433813043,0.438533816,0.443446501,0.44854669,0.45383022,0.459292923,0.464930392,0.47073799,0.476710876,0.482844032,0.489132284,0.495570317,0.502152691,0.508873856,0.515728165,0.522709881,0.529813188,0.537032234,0.544361169,0.551794149,0.559325338,0.566948905,0.574659024,0.582449875,0.590315639,0.598250506,0.606248665,0.614304312
16/02/2016,0.464138928,0.462875543,0.459768777,0.455021676,0.448882957,0.44168907,0.433844696,0.425760546,0.417856816,0.410529363,0.404098169,0.398793512,0.394650141,0.391556905,0.389400127,0.388074296,0.387479667,0.387520657,0.388105696,0.389155593,0.390609216,0.392420091,0.394553223,0.396982701,0.399689764,0.402660105,0.405881658,0.409344077,0.41303843,0.416956969,0.421092938,0.425440415,0.42999419,0.434749658,0.439702732,0.444849773,0.450187505,0.455712665,0.46142163,0.467310416,0.473374725,0.479609983,0.48601137,0.492573846,0.499292183,0.506160976,0.513174668,0.520327565,0.527613849,0.535027607,0.542562853,0.550213542,0.55797357,0.565836784,0.573796982,0.581847923,0.589983324,0.598196868,0.606482208,0.614832964
17/02/2016,0.464580761,0.463375327,0.460303002,0.456192831,0.451345475,0.445938372,0.440249677,0.434634831,0.429413884,0.424811962,0.42095595,0.417901486,0.415629015,0.414072951,0.413171991,0.41287136,0.413120886,0.413873724,0.415085723,0.416717177,0.418733999,0.42110662,0.423809018,0.426817968,0.430112528,0.433674139,0.437486828,0.441536825,0.445812178,0.450302456,0.454998497,0.459892216,0.464976437,0.470244764,0.475691464,0.48131138,0.487099833,0.493052341,0.499164346,0.505431197,0.511848161,0.518410436,0.525113152,0.531951386,0.538920165,0.546014469,0.553229242,0.560559388,0.567999781,0.575545243,0.583190531,0.59093034,0.59875931,0.606672032,0.614663047,0.62272686,0.630857932,0.639050694,0.647299542,0.655598845
18/02/2016,0.464134496,0.463620402,0.461350741,0.457557736,0.452839506,0.447778201,0.442696721,0.437808367,0.433298505,0.429289074,0.425833442,0.422934992,0.420572097,0.418720616,0.417359786,0.416471626,0.416040122,0.416050676,0.416489488,0.417340851,0.418585306,0.420200306,0.422160888,0.424440174,0.427009971,0.429843808,0.432919701,0.436219685,0.439729117,0.443436125,0.447331159,0.45140663,0.455656611,0.460076595,0.464663289,0.469414448,0.474328689,0.479404864,0.484641493,0.490036749,0.495588508,0.501294376,0.507151727,0.513157726,0.519309353,0.525603421,0.532036599,0.538605422,0.545306296,0.552135388,0.559088521,0.56616119,0.5733486,0.580645684,0.588047136,0.595547428,0.603140829,0.610821425,0.618583134,0.626419717
19/02/2016,0.463848271,0.462885347,0.460569713,0.457313786,0.45329818,0.448567936,0.443265417,0.437717286,0.432309433,0.427342848,0.422986733,0.419302888,0.416282028,0.413881587,0.412058839,0.410773293,0.409986041,0.409659316,0.409756405,0.410243989,0.411094083,0.412283107,0.413790923,0.415600121,0.417695483,0.420063708,0.422693206,0.425573806,0.428696508,0.432053297,0.435636973,0.439441032,0.443459557,0.447687131,0.45211877,0.456749855,0.461576073,0.466593155,0.471796646,0.477181906,0.482744133,0.488478383,0.494379583,0.500442551,0.506662002,0.513032566,0.519548792,0.526205156,0.532996072,0.539915886,0.54695887,0.554119229,0.56139111,0.568768604,0.576245754,0.583816555,0.591474964,0.599214898,0.607030241,0.614914843
22/02/2016,0.463085428,0.461452285,0.458857468,0.455509157,0.451406458,0.446569224,0.4411265,0.435333823,0.42952584,0.424028225,0.419106565,0.414952401,0.411620623,0.409063513,0.407218807,0.406019956,0.405397386,0.40527934,0.405593353,0.406275411,0.40727619,0.408558403,0.410094184,0.411863119,0.413850687,0.416046231,0.418441321,0.421029269,0.423804828,0.426763953,0.429903602,0.433221588,0.436716441,0.440387308,0.444233863,0.448256232,0.452454893,0.456830114,0.461381443,0.466107748,0.471007301,0.476077846,0.48131666,0.486720609,0.492286194,0.498009586,0.503886666,0.509913052,0.516084128,0.522395051,0.528840765,0.535416012,0.542115357,0.548933203,0.555863804,0.562901279,0.570039625,0.577272727,0.584594368,0.591998233
23/02/2016,0.462058303,0.460882492,0.459159133,0.45647342,0.452971027,0.449010874,0.444855353,0.440627381,0.436444843,0.432445546,0.428752252,0.425456047,0.422603699,0.420210971,0.418279574,0.416802243,0.415765382,0.415150819,0.414937156,0.415102022,0.41562363,0.416480756,0.417652616,0.419118774,0.420859205,0.422855775,0.425093498,0.427560131,0.430245698,0.433142116,0.436242888,0.439542855,0.443037993,0.446725246,0.45060239,0.454667914,0.458920895,0.46336047,0.467985288,0.472793505,0.477782845,0.482950654,0.488293938,0.493809408,0.499493509,0.50534245,0.51135223,0.517518657,0.523837365,0.530303752,0.536912918,0.543659681,0.550538608,0.557544033,0.564670083,0.571910693,0.579259626,0.586710485,0.594256728,0.601891679
24/02/2016,0.462833015,0.461428564,0.459071757,0.455625634,0.451042935,0.445413579,0.438892741,0.431783066,0.424500426,0.417447377,0.410940972,0.405203503,0.400305139,0.396197529,0.392818036,0.390101035,0.387978797,0.386382071,0.385241383,0.384496055,0.384100344,0.384020731,0.384233259,0.384721547,0.385475175,0.386487204,0.387751934,0.389264496,0.39102071,0.39301697,0.395250151,0.397717536,0.400416749,0.403345712,0.406502596,0.409885789,0.41349384,0.417325048,0.421377067,0.425646942,0.430131176,0.434825803,0.439726437,0.444828322,0.450126371,0.455615206,0.461289185,0.46714243,0.473168857,0.479362212,0.485716115,0.492224074,0.498879491,0.505675679,0.512605866,0.519663201,0.526840764,0.534131572,0.541528581,0.549024696
25/02/2016,0.461845732,0.460928871,0.459165755,0.455814077,0.450597545,0.443657353,0.435421239,0.426427453,0.417220898,0.408271545,0.399906631,0.392315055,0.385540927,0.379526216,0.37420642,0.369520221,0.365408548,0.361813953,0.358680887,0.355962222,0.353623678,0.351641431,0.349999846,0.348689764,0.347707063,0.347049781,0.346715593,0.346701651,0.347004678,0.347621036,0.348546783,0.349777726,0.351309455,0.353137373,0.355256729,0.357662634,0.360350064,0.363313691,0.366547716,0.370045914,0.37380168,0.377808081,0.382057889,0.386543616,0.391257543,0.396191748,0.40133812,0.406688387,0.412234138,0.417966935,0.42387843,0.429960363,0.436204555,0.442602899,0.449147354,0.455829941,0.462642735,0.469577863,0.476627497,0.483783849
26/02/2016,0.461505562,0.46090755,0.459272219,0.45627131,0.45179415,0.446022017,0.439330019,0.43215342,0.424887315,0.417838964,0.411214745,0.405134156,0.399647237,0.394755087,0.390441543,0.38668035,0.38343813,0.380676356,0.378353126,0.376429533,0.374875259,0.373667309,0.372788421,0.372225872,0.371970506,0.372015281,0.372354092,0.372981527,0.373892745,0.375083385,0.376549485,0.378287421,0.380293856,0.382565697,0.385100063,0.38789425,0.390945682,0.394251524,0.397808339,0.401612119,0.40565836,0.409942121,0.414458069,0.419200531,0.424163528,0.429340807,0.434725873,0.440312013,0.446092321,0.452059748,0.458207148,0.464527293,0.471012877,0.477656527,0.484450805,0.491388219,0.498461223,0.505662223,0.512983584,0.520417628
29/02/2016,0.462599793,0.46112171,0.459396776,0.456536026,0.452142969,0.446224989,0.43909311,0.431194131,0.422977022,0.414804973,0.406936359,0.399543178,0.392721039,0.386511352,0.380921768,0.37593698,0.371525476,0.367644042,0.364241465,0.361268071,0.358683357,0.356454704,0.354555666,0.352964682,0.351664139,0.350640029,0.349881691,0.349381241,0.349133098,0.349133599,0.349380688,0.349873668,0.350612992,0.351600097,0.35283726,0.354327485,0.356074311,0.358080805,0.360348692,0.362878449,0.365669452,0.368720109,0.372027973,0.375589838,0.379401826,0.383459455,0.387757709,0.39229109,0.397053665,0.402039109,0.407240726,0.412651488,0.418264064,0.424070852,0.430063998,0.436235422,0.442576839,0.449079773,0.455735575,0.46253544
01/03/2016,0.463226351,0.461232259,0.458713784,0.45497177,0.449876421,0.443681913,0.43683123,0.429759457,0.422796646,0.416154441,0.409944767,0.404214086,0.398985655,0.394277204,0.390090403,0.386414588,0.383230391,0.380512156,0.37822988,0.376353769,0.374857857,0.373719511,0.372918701,0.37243746,0.372259557,0.372371073,0.372760846,0.373420056,0.374341822,0.37552088,0.376953318,0.37863637,0.380568238,0.382747953,0.385175252,0.387850488,0.390774467,0.393947645,0.397369444,0.401038309,0.404951837,0.409106869,0.413499583,0.41812557,0.422979895,0.428057158,0.433351542,0.438856854,0.444566573,0.450473921,0.456571941,0.46285352,0.469311403,0.475938204,0.482726424,0.489668453,0.496756586,0.50398303,0.511339908,0.518819271
02/03/2016,0.461972333,0.459141777,0.455676325,0.451599116,0.44740366,0.443170071,0.438745126,0.434038896,0.429142842,0.424269555,0.419634378,0.415403327,0.411680164,0.40851323,0.405915849,0.403877602,0.402371311,0.401357692,0.400788977,0.400617454,0.400803323,0.401313836,0.402121766,0.403204257,0.404542006,0.406119168,0.407923281,0.409944714,0.412176179,0.414612337,0.417249488,0.420085312,0.423118662,0.42634939,0.429778204,0.43340655,0.43723646,0.441269772,0.445507374,0.449949236,0.454594524,0.459441691,0.464488567,0.469732425,0.475170042,0.480797758,0.486611516,0.492606909,0.498779213,0.505123396,0.511634136,0.518305846,0.525132693,0.532108628,0.539227403,0.546482588,0.553867587,0.561375654,0.568999902,0.576733321
03/03/2016,0.46200172,0.461172941,0.460387049,0.458561277,0.455328001,0.45074886,0.445169904,0.439025707,0.432728371,0.42662481,0.420974175,0.415944686,0.411615949,0.407998159,0.405073284,0.402805748,0.401147597,0.400041929,0.399425839,0.399239672,0.399435099,0.39997351,0.400823899,0.401961285,0.403365505,0.40502033,0.406912779,0.409032547,0.411371539,0.413923506,0.416683743,0.419648851,0.422816539,0.426185459,0.429755073,0.43352554,0.437497562,0.44167163,0.446047327,0.450623374,0.455397736,0.460367709,0.465530001,0.470880796,0.476415815,0.482130364,0.488019379,0.494077465,0.500298931,0.506677852,0.513208119,0.519883461,0.526697462,0.533643573,0.540715125,0.547905337,0.555207329,0.562614131,0.570118686,0.577713862
04/03/2016,0.461786621,0.459587962,0.458191407,0.455629507,0.45227236,0.44829231,0.443725457,0.438756371,0.433714742,0.428940976,0.424693476,0.421123156,0.418286733,0.416180643,0.414775501,0.41402582,0.41387475,0.414257227,0.415102914,0.416346857,0.417938105,0.419837522,0.422015213,0.424448605,0.427120922,0.430019422,0.433133971,0.436456518,0.439980733,0.443701718,0.447615781,0.451720243,0.456013288,0.460493834,0.465161427,0.470016159,0.475058526,0.480288729,0.485706075,0.491309032,0.49709533,0.503062053,0.509205711,0.515522303,0.522007381,0.528656091,0.535463221,0.542423234,0.549530314,0.556778453,0.564161551,0.571673424,0.579307818,0.587058411,0.594918823,0.602882618,0.610943311,0.61909437,0.627329223,0.63564126
07/03/2016,0.46124256,0.460613267,0.45916588,0.456596721,0.45291992,0.44836703,0.443313657,0.438169812,0.433297494,0.428969918,0.425360912,0.422560792,0.420578698,0.419370931,0.418881704,0.419049145,0.41980709,0.421086268,0.422815759,0.424931049,0.42738062,0.430123806,0.433128434,0.436369055,0.439825573,0.44348194,0.447325141,0.45134463,0.455531906,0.459880168,0.464384043,0.469039365,0.473842988,0.478792639,0.483886792,0.489124566,0.494505603,0.50002967,0.505696321,0.511504889,0.51745452,0.52354419,0.529772725,0.536138823,0.542641063,0.549277919,0.556047774,0.562948925,0.569979584,0.577137697,0.584420747,0.591825772,0.599349408,0.606987923,0.614737254,0.622593034,0.63055062,0.638605116,0.646751397,0.654984124
08/03/2016,0.461438216,0.460228885,0.458656315,0.455858107,0.451643016,0.446305741,0.440339308,0.434246994,0.428424328,0.423118214,0.418466333,0.414546976,0.411383609,0.408955138,0.407223197,0.406138844,0.405645671,0.405681878,0.40618226,0.407085931,0.408342584,0.409910817,0.411756194,0.413849796,0.416167181,0.418688181,0.421396748,0.424280277,0.427329006,0.43053555,0.433894509,0.437402166,0.441056226,0.444855611,0.448800284,0.452891104,0.457129658,0.461517658,0.46605643,0.470746913,0.475589714,0.480585142,0.485733244,0.491033837,0.49648653,0.502090748,0.507845754,0.513750662,0.519804437,0.526005692,0.532352471,0.53884228,0.545472135,0.55223861,0.559137874,0.566165731,0.573317648,0.580588788,0.587974033,0.595468007
09/03/2016,0.462521324,0.462257233,0.461218472,0.458876136,0.455052384,0.449970292,0.444146833,0.438132116,0.432355694,0.427091097,0.422482044,0.41858892,0.415421099,0.412960214,0.411175197,0.410026763,0.409469818,0.40945508,0.409930548,0.41084768,0.412167302,0.41385828,0.41589578,0.418259951,0.42093485,0.423906861,0.427163467,0.430692981,0.434484402,0.438527304,0.442811741,0.447328174,0.452067405,0.457020532,0.462178904,0.467534086,0.473077844,0.478802273,0.484699937,0.490763825,0.496987304,0.503364069,0.509888109,0.516553669,0.523355228,0.530287468,0.537345253,0.544523614,0.551817724,0.559222839,0.566734239,0.574347223,0.582057107,0.58985922,0.597748905,0.605721518,0.613772425,0.621897003,0.630090638,0.638348724
10/03/2016,0.461870251,0.461830776,0.461451577,0.45987772,0.45686533,0.452737466,0.44806126,0.443342855,0.438926393,0.435012079,0.431707259,0.429060442,0.427103849,0.425856956,0.425311826,0.425439876,0.426197954,0.427532384,0.429382224,0.431687608,0.434396925,0.437465758,0.440855319,0.444531278,0.448462974,0.452624041,0.456993094,0.461552995,0.46629012,0.471193777,0.476255727,0.481469809,0.486831617,0.492338245,0.497988076,0.503780598,0.509716201,0.515795396,0.522018107,0.528383677,0.534890935,0.541538266,0.548323653,0.555244728,0.56229881,0.569482938,0.576793904,0.584228275,0.59178241,0.599452436,0.607234203,0.615123316,0.623115148,0.631204869,0.639387463,0.647657742,0.656010361,0.664439836,0.672940552,0.681506773
11/03/2016,0.463055962,0.462714261,0.46285218,0.463203735,0.463515507,0.463553993,0.463238422,0.462661967,0.462022786,0.461541765,0.461405074,0.46173533,0.462591345,0.463985964,0.465906162,0.468321735,0.471190355,0.474460932,0.478076564,0.481983689,0.486139465,0.490510148,0.495069114,0.499795377,0.50467247,0.509687653,0.514831319,0.520096434,0.525478097,0.530973187,0.536580071,0.542298374,0.548128789,0.554072919,0.560133148,0.566312529,0.572614617,0.579042512,0.585598057,0.592281921,0.599093737,0.60603223,0.613095321,0.620280216,0.627583489,0.635001151,0.642528704,0.650161203,0.657893305,0.665719461,0.673634086,0.68163158,0.689706327,0.697852698,0.706065051,0.714337735,0.722665087,0.731041434,0.739461098,0.747918389
14/03/2016,0.463958416,0.463379182,0.462026035,0.459816812,0.457125203,0.454548949,0.45255721,0.45135144,0.450917972,0.451160941,0.451986604,0.453323597,0.45513578,0.457408419,0.460118892,0.463237035,0.466727362,0.470550541,0.474664753,0.479030475,0.48361435,0.488388225,0.493328024,0.498412894,0.50362465,0.50894818,0.514371762,0.519886538,0.525486014,0.531165674,0.536922657,0.542755495,0.54866391,0.554648632,0.560711257,0.566854131,0.573080182,0.579392229,0.585792388,0.592282102,0.598862231,0.605533113,0.612294631,0.619146261,0.626087119,0.633116,0.64023141,0.647431601,0.654714588,0.662078133,0.669519714,0.677036549,0.684625618,0.692283685,0.700007319,0.70779291,0.715636687,0.72353473,0.731482982,0.739477262
15/03/2016,0.462406765,0.46141834,0.459724586,0.457432285,0.454946371,0.452721607,0.451047347,0.450020082,0.449601207,0.449702558,0.450239958,0.451150156,0.452418202,0.454061018,0.456081571,0.458469839,0.461206631,0.46426613,0.467617897,0.471231057,0.475077635,0.479132216,0.483371386,0.487773322,0.492317646,0.496987052,0.501768563,0.50665292,0.511633941,0.516708007,0.521873648,0.527131212,0.532482582,0.537930956,0.543480658,0.549136981,0.554905958,0.560793219,0.566803029,0.572938364,0.579201069,0.585591994,0.59211111,0.598757606,0.60552998,0.61242611,0.619443322,0.62657845,0.633827883,0.641187652,0.648653509,0.656220954,0.663885261,0.6716415,0.679484555,0.68740914,0.695409814,0.703480993,0.711616966,0.719811902
16/03/2016,0.46243556,0.461317787,0.459475506,0.457386548,0.455492749,0.454074477,0.453220445,0.452890896,0.453014168,0.453554335,0.454511042,0.455898713,0.45771872,0.459951091,0.462566555,0.465530049,0.468802419,0.47234156,0.476103556,0.480048534,0.484146309,0.488374981,0.492719131,0.497168469,0.501716757,0.506360412,0.511097433,0.515927066,0.520849588,0.525866135,0.530978565,0.536189342,0.54150145,0.54691831,0.552443722,0.558081809,0.563836929,0.569712999,0.575712833,0.581838206,0.588089975,0.594468194,0.600972203,0.607600712,0.614351869,0.621223324,0.628212278,0.635315533,0.642529529,0.649850376,0.657273873,0.664795542,0.672410648,0.680114229,0.687901112,0.695765935,0.70370316,0.711707094,0.719771895,0.72789159
17/03/2016,0.463895377,0.462254469,0.459940809,0.456959238,0.453758547,0.450810881,0.448384993,0.446548458,0.445247132,0.444396291,0.443935395,0.443832614,0.444084006,0.444694874,0.445658915,0.446960226,0.448576132,0.450479062,0.4526381,0.455023305,0.457609446,0.460375365,0.463303094,0.466377189,0.469584289,0.472913553,0.476357121,0.479909677,0.483568013,0.487330676,0.491197687,0.495170309,0.49925086,0.503442555,0.507749382,0.512175992,0.516727548,0.521408918,0.526223939,0.531175473,0.536265524,0.541495339,0.5468655,0.552375995,0.558026288,0.563815372,0.569741822,0.575803839,0.58199928,0.58832564,0.594780027,0.601359193,0.608059568,0.614877291,0.621808233,0.628848026,0.63599208,0.643235603,0.650573619,0.658000983
18/03/2016,0.462261585,0.460804715,0.45870657,0.456351109,0.453952186,0.451695837,0.449714497,0.44806043,0.44673093,0.445704896,0.444967759,0.444515641,0.444360422,0.444521007,0.445003437,0.445802904,0.446906944,0.44829756,0.449952929,0.451851316,0.453974198,0.456305848,0.458832727,0.461543029,0.46442637,0.467473932,0.470678613,0.474034754,0.477537898,0.481184587,0.484972198,0.488898818,0.49296313,0.497164332,0.501502057,0.505976319,0.510587426,0.515335611,0.520220722,0.525242238,0.530399317,0.535690834,0.54111541,0.546671447,0.552357147,0.558170537,0.564109485,0.570171721,0.576354839,0.582656252,0.589073136,0.595602449,0.60224095,0.608985218,0.615831669,0.622776569,0.629816048,0.636946113,0.644162656,0.651461465
21/03/2016,0.462465123,0.461006027,0.458231119,0.45499927,0.451897374,0.449314373,0.44737868,0.44604487,0.44521184,0.444806156,0.444803428,0.445207145,0.446017264,0.447218491,0.448788419,0.45070017,0.452923713,0.455426737,0.458175584,0.461139575,0.464294538,0.467621752,0.471106759,0.47473848,0.47850852,0.482410468,0.486439352,0.490591369,0.494863681,0.499254256,0.503761735,0.508385331,0.51312474,0.517980069,0.52295178,0.528040638,0.533247642,0.53857367,0.544019179,0.54958423,0.555268538,0.56107151,0.566992285,0.57302976,0.57918262,0.585449359,0.591828302,0.598317623,0.604915353,0.611619335,0.618427169,0.625336221,0.632343651,0.639446429,0.646641351,0.653925059,0.66129405,0.66874469,0.676273228,0.683875799
22/03/2016,0.462571838,0.461113686,0.458097885,0.454327581,0.450437166,0.446825594,0.443733396,0.441289496,0.439504124,0.438308182,0.437634051,0.437449142,0.437756872,0.438569469,0.439878197,0.441657473,0.443869819,0.44646917,0.449403618,0.452622785,0.456083716,0.459749826,0.463589509,0.467575103,0.471682261,0.475890986,0.480186445,0.484558184,0.488999374,0.493506208,0.498077412,0.502713853,0.507418207,0.512194701,0.517048888,0.521987461,0.527018009,0.532147885,0.537383254,0.542729156,0.548189641,0.553767887,0.559466302,0.565286612,0.571229936,0.577296851,0.583487452,0.589801401,0.596237963,0.602795945,0.609473627,0.6162688,0.623178813,0.630200612,0.637330777,0.644565557,0.651900897,0.659332464,0.666855673,0.674465703
23/03/2016,0.462435173,0.460354286,0.456665149,0.452293059,0.447722748,0.443339128,0.439428454,0.436121151,0.4334337,0.431332238,0.429768701,0.428699116,0.428102144,0.427970159,0.42828617,0.429024974,0.430155569,0.43164277,0.433448564,0.435536659,0.437876766,0.440443806,0.443216771,0.44617788,0.449311981,0.452606581,0.456051863,0.459640258,0.463366054,0.467225084,0.471214484,0.475332483,0.47957824,0.483951708,0.488453519,0.493084889,0.497847506,0.502742994,0.507772392,0.512936171,0.518234303,0.52366632,0.529231366,0.534928239,0.540755433,0.546711169,0.552793422,0.55899995,0.565328311,0.571775814,0.578339479,0.585016055,0.59180205,0.598693748,0.605687234,0.612778408,0.619963003,0.627236601,0.634594642,0.642032439
24/03/2016,0.461586276,0.45829468,0.454331692,0.449906679,0.445329018,0.440995252,0.437192091,0.434045667,0.431585852,0.429815776,0.428743279,0.428375707,0.428692349,0.429636014,0.431143395,0.433148935,0.435585485,0.438384753,0.441478172,0.444804678,0.448317694,0.4519828,0.45577509,0.459677192,0.4636777,0.467769293,0.471947157,0.476208449,0.480551961,0.484977842,0.489487386,0.494082846,0.498767295,0.5035445,0.508418828,0.513395157,0.518478756,0.523674548,0.528986448,0.53441742,0.53996959,0.545644348,0.551442433,0.557364007,0.56340872,0.569575763,0.57586392,0.582271609,0.588796916,0.595437599,0.602191093,0.609054533,0.616024784,0.623098468,0.630271983,0.637541526,0.644903108,0.652352571,0.659885604,0.667497753
25/03/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2016,0.463028486,0.459152178,0.454132116,0.448574864,0.443080451,0.438062508,0.433737281,0.430183151,0.427400025,0.425358883,0.424021766,0.423351639,0.423298732,0.423798288,0.424787701,0.426207089,0.427998492,0.430105342,0.432472548,0.435051654,0.437805117,0.440704414,0.443728078,0.44686023,0.450089448,0.453407771,0.456809919,0.460292809,0.46385517,0.467497245,0.471220545,0.475027653,0.478922057,0.482908023,0.486990478,0.491174922,0.495467282,0.499873117,0.504396948,0.509042326,0.51381195,0.518707766,0.523731057,0.528882518,0.53416232,0.53957017,0.545105355,0.550766791,0.556553054,0.562462355,0.568492504,0.574640946,0.580904792,0.587280853,0.593765663,0.600355508,0.607046444,0.613834322,0.620714799,0.627683358
30/03/2016,0.465004043,0.461001906,0.455563556,0.449245287,0.442974889,0.437493986,0.433120731,0.429861937,0.42756807,0.426065203,0.425210812,0.424902302,0.425071738,0.425671391,0.426659041,0.427995514,0.429643786,0.431568386,0.433735206,0.436114398,0.438683323,0.441425388,0.444328732,0.44738524,0.450589756,0.45393892,0.45743007,0.461061023,0.46482999,0.468735512,0.472776408,0.476951727,0.481260717,0.485702796,0.490277524,0.494984589,0.499823768,0.504794717,0.509896756,0.515128888,0.520489839,0.525978088,0.531591896,0.537329333,0.5431883,0.549166541,0.555261668,0.56147117,0.567792422,0.57422266,0.580758959,0.587398236,0.594137273,0.600972725,0.607901134,0.614918936,0.622022476,0.629208008,0.636471708,0.643809682
31/03/2016,0.463729839,0.461007354,0.455946619,0.449672123,0.443087332,0.4369831,0.431795419,0.427631148,0.424397133,0.42194556,0.420144368,0.418894616,0.418132905,0.417815212,0.417900882,0.418350715,0.419126539,0.420190924,0.421507281,0.423043597,0.424775833,0.426686607,0.428763746,0.430999199,0.433388182,0.435928031,0.438617204,0.441455006,0.444441446,0.447577118,0.450863106,0.45430091,0.45789238,0.461639667,0.465545177,0.46961154,0.47384153,0.478237529,0.482801026,0.487532676,0.492432405,0.497499492,0.502732647,0.508130076,0.513689534,0.519408378,0.525283608,0.531311902,0.537489652,0.543813006,0.550277907,0.556880109,0.563615203,0.570478625,0.577465673,0.58457152,0.591791222,0.599119733,0.60655191,0.614082519
